Id,Date,Nitrat level,Temperature,Humidity,Pressure,Wind_Speed,Precipitation,UV_Index,Oxygen_Level,Weather_Condition,Traffic_Condition,Road_Type,Time_of_Day,Nitrat level2
51,2023-09-07,91.99040126212084,29,40,912,5,9,7,12,Partly Cloudy,Heavy Traffic,Urban Road,Morning,91.99040126212084
52,2023-09-07,37.913647449549764,16,29,1061,22,9,6,17,Rainy,Moderate Traffic,Urban Road,Morning,37.913647449549764
53,2023-09-07,34.969947112449255,17,49,960,26,10,6,28,Cloudy,Moderate Traffic,Urban Road,Night,34.969947112449255
54,2023-09-07,37.55102864727245,14,93,1005,21,6,9,26,Partly Cloudy,Heavy Traffic,Urban Road,Afternoon,37.55102864727245
55,2023-09-07,66.72111072803347,13,12,1063,17,20,9,17,Partly Cloudy,Heavy Traffic,Highway,Morning,66.72111072803347
56,2023-09-07,53.66578426957456,30,75,985,8,24,0,24,Rainy,Light Traffic,Highway,Afternoon,53.66578426957456
57,2023-09-07,33.66798777027258,30,66,974,10,9,0,19,Cloudy,Heavy Traffic,Highway,Evening,33.66798777027258
58,2023-09-07,33.12975618904374,9,3,981,3,6,10,20,Partly Cloudy,Heavy Traffic,Highway,Evening,33.12975618904374
59,2023-09-07,75.97917623176535,23,26,1057,23,9,7,13,Sunny,Light Traffic,Urban Road,Afternoon,75.97917623176535
60,2023-09-07,73.22271917107386,7,91,988,22,27,7,21,Snowy,Light Traffic,Highway,Morning,73.22271917107386
61,2023-09-07,57.83481941284384,14,47,924,17,26,8,16,Cloudy,Moderate Traffic,Urban Road,Afternoon,57.83481941284384
62,2023-09-07,57.851873783967484,20,33,940,12,11,3,19,Partly Cloudy,Heavy Traffic,Highway,Afternoon,57.851873783967484
63,2023-09-07,60.93909099907935,27,94,908,13,25,3,20,Sunny,Light Traffic,Urban Road,Afternoon,60.93909099907935
64,2023-09-07,57.45281945992762,25,10,971,12,22,10,25,Sunny,Light Traffic,Rural Road,Evening,122.0
65,2023-09-07,44.0709979639027,7,45,963,9,37,6,23,Partly Cloudy,Light Traffic,Highway,Evening,44.0709979639027
66,2023-09-07,58.73593711219034,17,68,1024,1,45,6,30,Rainy,Moderate Traffic,Rural Road,Night,58.73593711219034
67,2023-09-07,82.09054669887819,7,63,1050,28,15,8,29,Partly Cloudy,Light Traffic,Rural Road,Evening,82.09054669887819
68,2023-09-07,92.47551441290324,10,74,992,13,6,2,12,Snowy,Light Traffic,Urban Road,Evening,92.47551441290324
69,2023-09-07,50.94849822170552,21,94,905,21,50,5,18,Sunny,Heavy Traffic,Highway,Morning,50.94849822170552
70,2023-09-07,56.96637741047164,23,23,1100,6,33,9,26,Snowy,Heavy Traffic,Urban Road,Morning,56.96637741047164
71,2023-09-07,49.69094731814036,23,69,977,3,27,9,26,Snowy,Light Traffic,Highway,Night,49.69094731814036
72,2023-09-07,79.46559639204102,26,49,1007,11,34,2,28,Sunny,Heavy Traffic,Rural Road,Evening,79.46559639204102
73,2023-09-07,48.54629622272691,29,21,1045,21,36,3,22,Rainy,Heavy Traffic,Urban Road,Afternoon,48.54629622272691
74,2023-09-07,79.40853244907109,12,74,936,22,45,8,18,Snowy,Heavy Traffic,Rural Road,Afternoon,79.40853244907109
75,2023-09-07,50.486899786720976,15,3,1077,7,30,0,15,Sunny,Light Traffic,Rural Road,Evening,50.486899786720976
76,2023-09-07,54.81996253560648,24,38,1088,12,6,7,28,Rainy,Heavy Traffic,Highway,Night,54.81996253560648
77,2023-09-07,40.648888048189875,12,33,947,10,28,2,21,Sunny,Moderate Traffic,Highway,Night,40.648888048189875
78,2023-09-07,40.60816259736611,25,47,965,6,1,3,29,Sunny,Heavy Traffic,Rural Road,Afternoon,40.60816259736611
79,2023-09-07,59.62673159974253,22,92,1010,8,29,7,12,Cloudy,Moderate Traffic,Highway,Night,59.62673159974253
80,2023-09-07,62.28218587470835,29,81,983,10,21,4,15,Sunny,Moderate Traffic,Urban Road,Night,62.28218587470835
81,2023-09-07,100.26601046329367,29,82,1066,14,5,8,12,Sunny,Moderate Traffic,Highway,Afternoon,100.26601046329367
82,2023-09-07,42.197453735569454,6,29,1018,18,39,10,17,Sunny,Moderate Traffic,Highway,Night,42.197453735569454
83,2023-09-07,64.75644193456095,17,65,944,15,6,6,19,Cloudy,Light Traffic,Highway,Evening,64.75644193456095
84,2023-09-07,84.53890750213705,18,54,974,20,24,2,16,Partly Cloudy,Light Traffic,Rural Road,Night,84.53890750213705
85,2023-09-07,49.371786977048664,10,40,1008,25,50,7,13,Cloudy,Moderate Traffic,Urban Road,Night,49.371786977048664
86,2023-09-07,68.13109200508612,22,83,1079,17,10,0,13,Snowy,Light Traffic,Urban Road,Night,68.13109200508612
87,2023-09-07,96.94684338725341,26,44,1048,9,5,0,22,Partly Cloudy,Moderate Traffic,Urban Road,Afternoon,96.94684338725341
88,2023-09-07,37.8765093451894,19,93,993,3,47,10,13,Cloudy,Moderate Traffic,Rural Road,Night,37.8765093451894
89,2023-09-07,46.87202946207994,29,20,956,18,21,2,13,Sunny,Moderate Traffic,Urban Road,Morning,46.87202946207994
90,2023-09-07,42.61275402906861,24,50,955,29,31,3,26,Partly Cloudy,Moderate Traffic,Rural Road,Afternoon,42.61275402906861
91,2023-09-07,60.2400819340708,14,15,985,20,32,6,22,Partly Cloudy,Heavy Traffic,Urban Road,Morning,60.2400819340708
92,2023-09-07,60.00152494263595,10,26,1014,16,45,0,17,Sunny,Light Traffic,Highway,Afternoon,60.00152494263595
93,2023-09-07,33.40420977565414,6,61,974,15,18,9,23,Rainy,Light Traffic,Highway,Morning,33.40420977565414
94,2023-09-07,35.41522295563639,20,90,933,28,21,0,17,Snowy,Heavy Traffic,Rural Road,Evening,35.41522295563639
95,2023-09-07,69.9501795727365,11,55,1028,29,25,3,18,Partly Cloudy,Moderate Traffic,Highway,Morning,69.9501795727365
96,2023-09-07,37.77562184922514,6,48,1007,23,4,7,16,Snowy,Light Traffic,Rural Road,Night,
97,2023-09-07,98.83368555009343,6,98,973,15,1,8,30,Partly Cloudy,Light Traffic,Rural Road,Night,98.83368555009343
98,2023-09-07,59.62184649069215,20,90,991,24,30,0,11,Cloudy,Heavy Traffic,Rural Road,Morning,59.62184649069215
10,2023-09-08,37.65798863530242,25,3,1064,11,39,0,13,Partly Cloudy,Moderate Traffic,Urban Road,Night,37.65798863530242
11,2023-09-08,83.46438555851749,12,60,909,23,33,4,11,Snowy,Heavy Traffic,Highway,Morning,83.46438555851749
12,2023-09-08,48.58126285008789,21,10,1042,28,45,5,13,Cloudy,Light Traffic,Urban Road,Afternoon,48.58126285008789
13,2023-09-08,40.21188625341947,7,11,1054,2,29,2,30,Cloudy,Moderate Traffic,Rural Road,Evening,40.21188625341947
14,2023-09-08,85.15241778017749,21,9,951,3,31,3,19,Rainy,Light Traffic,Rural Road,Morning,85.15241778017749
15,2023-09-08,35.9788505201758,8,75,1098,21,16,9,11,Cloudy,Moderate Traffic,Rural Road,Morning,35.9788505201758
16,2023-09-08,69.92529091179877,9,41,1066,22,47,1,21,Cloudy,Moderate Traffic,Highway,Morning,69.92529091179877
17,2023-09-08,33.59397090708414,18,51,1013,26,22,0,27,Partly Cloudy,Heavy Traffic,Highway,Afternoon,33.59397090708414
18,2023-09-08,43.903980461892296,8,68,1039,17,23,1,23,Partly Cloudy,Heavy Traffic,Rural Road,Morning,
19,2023-09-08,35.21290221730011,19,38,973,22,26,9,11,Snowy,Heavy Traffic,Urban Road,Afternoon,35.21290221730011
20,2023-09-08,67.91992281665812,30,66,1017,20,3,1,11,Snowy,Light Traffic,Urban Road,Evening,67.91992281665812
21,2023-09-08,64.46486103518573,27,95,945,22,31,0,15,Rainy,Light Traffic,Rural Road,Afternoon,64.46486103518573
22,2023-09-08,71.03563193839196,17,6,904,9,28,8,15,Snowy,Moderate Traffic,Urban Road,Evening,71.03563193839196
23,2023-09-08,63.19495338140734,6,3,1021,27,2,6,18,Cloudy,Light Traffic,Urban Road,Morning,63.19495338140734
24,2023-09-08,72.39859100417516,13,64,1068,8,35,3,22,Cloudy,Moderate Traffic,Urban Road,Afternoon,72.39859100417516
25,2023-09-08,59.89173460697253,29,16,1079,1,49,4,23,Cloudy,Heavy Traffic,Highway,Afternoon,
26,2023-09-08,72.79904267549998,28,84,936,11,47,8,24,Sunny,Moderate Traffic,Rural Road,Morning,72.79904267549998
27,2023-09-08,48.07432832454009,17,38,1062,7,5,0,30,Sunny,Moderate Traffic,Highway,Evening,48.07432832454009
28,2023-09-08,53.80835889101671,5,90,990,4,28,3,20,Sunny,Heavy Traffic,Highway,Evening,53.80835889101671
29,2023-09-08,45.24419005937362,10,41,995,10,30,3,25,Rainy,Light Traffic,Highway,Afternoon,45.24419005937362
30,2023-09-08,91.44751617329791,16,27,959,19,40,3,17,Rainy,Light Traffic,Urban Road,Night,91.44751617329791
31,2023-09-08,87.29977568300112,24,77,1099,0,0,6,11,Rainy,Light Traffic,Urban Road,Afternoon,87.29977568300112
32,2023-09-08,90.47023647960296,9,35,903,22,40,7,12,Cloudy,Moderate Traffic,Urban Road,Evening,90.47023647960296
33,2023-09-08,43.118383895694805,19,93,983,30,26,9,28,Cloudy,Moderate Traffic,Urban Road,Afternoon,43.118383895694805
34,2023-09-08,52.87555260350537,17,6,912,18,17,8,27,Snowy,Heavy Traffic,Urban Road,Evening,52.87555260350537
35,2023-09-08,67.9530989245073,30,12,1061,0,26,6,21,Sunny,Heavy Traffic,Rural Road,Night,67.9530989245073
36,2023-09-08,35.798510104868754,8,89,914,28,35,9,12,Cloudy,Moderate Traffic,Rural Road,Night,35.798510104868754
37,2023-09-08,91.27117291615521,14,72,947,23,17,6,27,Rainy,Light Traffic,Highway,Night,91.27117291615521
38,2023-09-08,52.84430099790646,23,55,1033,23,23,7,30,Cloudy,Heavy Traffic,Highway,Night,52.84430099790646
39,2023-09-08,43.9657864131878,10,86,1050,27,4,5,16,Cloudy,Heavy Traffic,Highway,Night,43.9657864131878
40,2023-09-08,94.41075005016437,7,79,1007,15,21,10,23,Rainy,Heavy Traffic,Urban Road,Morning,94.41075005016437
41,2023-09-08,73.45150233873474,20,24,1019,23,26,3,10,Partly Cloudy,Light Traffic,Rural Road,Evening,73.45150233873474
42,2023-09-08,83.50955529181236,24,24,985,23,50,1,12,Partly Cloudy,Light Traffic,Urban Road,Night,83.50955529181236
43,2023-09-08,34.57912790787888,24,97,1066,21,29,9,11,Sunny,Light Traffic,Rural Road,Morning,34.57912790787888
44,2023-09-08,88.94469086445793,6,79,1023,19,1,5,22,Sunny,Moderate Traffic,Highway,Morning,88.94469086445793
45,2023-09-08,26.53712714274234,24,47,943,5,2,8,21,Snowy,Light Traffic,Rural Road,Morning,26.53712714274234
46,2023-09-08,28.03886909050101,8,23,1011,7,47,1,21,Snowy,Moderate Traffic,Rural Road,Morning,28.03886909050101
47,2023-09-08,75.28728064239426,5,12,929,29,50,7,16,Rainy,Moderate Traffic,Rural Road,Night,75.28728064239426
48,2023-09-08,54.94309656734511,12,88,1057,11,33,1,30,Snowy,Heavy Traffic,Highway,Evening,54.94309656734511
49,2023-09-08,80.98180641593106,30,51,1037,5,35,7,12,Sunny,Light Traffic,Rural Road,Evening,80.98180641593106
50,2023-09-08,46.88221853762942,15,88,1100,5,1,8,28,Snowy,Heavy Traffic,Highway,Morning,46.88221853762942
51,2023-09-08,67.87324334690766,21,24,1061,2,6,1,30,Sunny,Light Traffic,Highway,Morning,67.87324334690766
52,2023-09-08,42.46263186524084,30,84,906,25,17,6,12,Cloudy,Moderate Traffic,Rural Road,Afternoon,42.46263186524084
53,2023-09-08,65.50372568061363,12,89,907,19,49,8,21,Sunny,Moderate Traffic,Highway,Afternoon,65.50372568061363
54,2023-09-08,52.364217605690406,11,80,1039,10,30,6,13,Partly Cloudy,Heavy Traffic,Highway,Morning,52.364217605690406
55,2023-09-08,65.87722450147417,14,86,1009,26,48,9,17,Cloudy,Light Traffic,Highway,Evening,65.87722450147417
56,2023-09-08,92.98422320056004,10,62,939,9,8,2,23,Partly Cloudy,Light Traffic,Rural Road,Afternoon,92.98422320056004
57,2023-09-08,36.221357831703536,27,2,938,28,3,9,18,Partly Cloudy,Light Traffic,Rural Road,Night,36.221357831703536
58,2023-09-08,54.66592184221644,12,30,979,8,3,8,16,Sunny,Light Traffic,Urban Road,Morning,54.66592184221644
59,2023-09-08,59.49685454481073,23,25,969,13,30,7,11,Snowy,Moderate Traffic,Urban Road,Night,59.49685454481073
60,2023-09-08,68.52722116879342,30,20,925,29,42,9,16,Partly Cloudy,Light Traffic,Rural Road,Morning,68.52722116879342
61,2023-09-08,95.94146360151088,19,77,987,22,45,7,20,Rainy,Moderate Traffic,Urban Road,Afternoon,95.94146360151088
62,2023-09-08,38.41587575392956,16,36,1000,20,16,5,24,Cloudy,Light Traffic,Highway,Night,
63,2023-09-08,77.20707575378458,29,76,914,7,40,2,13,Snowy,Heavy Traffic,Highway,Evening,77.20707575378458
64,2023-09-08,51.30678421002467,16,29,984,14,26,8,29,Rainy,Light Traffic,Highway,Evening,51.30678421002467
65,2023-09-08,45.1676840029114,9,52,917,30,1,8,19,Rainy,Light Traffic,Rural Road,Morning,45.1676840029114
66,2023-09-08,28.72606966498435,24,26,933,13,2,3,11,Partly Cloudy,Heavy Traffic,Rural Road,Afternoon,28.72606966498435
67,2023-09-08,36.380094239169836,29,33,1043,22,29,9,17,Sunny,Light Traffic,Highway,Night,36.380094239169836
68,2023-09-08,57.4275259634469,18,65,1057,5,49,8,18,Partly Cloudy,Light Traffic,Rural Road,Evening,57.4275259634469
69,2023-09-08,48.31122055394234,21,48,1020,8,46,0,16,Rainy,Light Traffic,Urban Road,Night,48.31122055394234
70,2023-09-08,81.42092890589213,15,60,930,7,19,5,24,Partly Cloudy,Heavy Traffic,Rural Road,Afternoon,81.42092890589213
71,2023-09-08,46.112339002117395,27,15,1077,4,8,9,11,Snowy,Heavy Traffic,Urban Road,Morning,46.112339002117395
72,2023-09-08,54.89881607909668,22,39,1011,27,20,9,21,Sunny,Moderate Traffic,Rural Road,Afternoon,54.89881607909668
73,2023-09-08,59.938937120789234,9,58,1011,19,10,1,23,Partly Cloudy,Heavy Traffic,Rural Road,Afternoon,59.938937120789234
74,2023-09-08,41.631695685944706,17,13,951,5,4,7,15,Snowy,Moderate Traffic,Highway,Evening,41.631695685944706
75,2023-09-08,61.048949686227395,12,19,1096,2,26,5,25,Partly Cloudy,Heavy Traffic,Rural Road,Evening,61.048949686227395
76,2023-09-08,19.955519634852944,8,58,1018,9,44,0,15,Cloudy,Heavy Traffic,Urban Road,Night,19.955519634852944
77,2023-09-08,34.93517040929565,28,91,1042,10,26,7,11,Snowy,Moderate Traffic,Urban Road,Night,34.93517040929565
78,2023-09-08,35.38998699726778,16,27,917,30,33,6,10,Rainy,Moderate Traffic,Highway,Morning,35.38998699726778
79,2023-09-08,35.4230619124323,16,83,1048,28,0,1,20,Snowy,Moderate Traffic,Rural Road,Night,35.4230619124323
80,2023-09-08,61.713053752202995,16,14,1025,21,49,8,25,Sunny,Light Traffic,Urban Road,Morning,61.713053752202995
81,2023-09-08,28.650184500443505,23,43,907,9,46,2,15,Rainy,Light Traffic,Urban Road,Night,28.650184500443505
82,2023-09-08,47.74690138921497,22,99,952,21,9,9,19,Sunny,Light Traffic,Rural Road,Afternoon,47.74690138921497
83,2023-09-08,61.53242964387567,26,35,1030,2,41,6,10,Snowy,Light Traffic,Rural Road,Evening,61.53242964387567
84,2023-09-08,61.17618132683005,19,90,1081,10,49,7,23,Cloudy,Heavy Traffic,Highway,Morning,61.17618132683005
85,2023-09-08,65.6333559716122,5,30,907,28,40,5,10,Sunny,Moderate Traffic,Highway,Evening,65.6333559716122
86,2023-09-08,65.26178282642014,7,54,1017,30,36,6,25,Sunny,Light Traffic,Urban Road,Night,65.26178282642014
87,2023-09-08,77.4915066526812,21,55,1026,28,18,3,18,Partly Cloudy,Light Traffic,Highway,Evening,77.4915066526812
88,2023-09-08,42.203159389352386,13,0,933,25,32,0,18,Rainy,Moderate Traffic,Rural Road,Night,42.203159389352386
89,2023-09-08,37.93659548427827,6,16,1016,29,44,0,27,Cloudy,Heavy Traffic,Rural Road,Evening,37.93659548427827
90,2023-09-08,85.00294343567697,18,19,1046,20,17,4,17,Snowy,Moderate Traffic,Rural Road,Morning,85.00294343567697
91,2023-09-08,61.66373122870098,9,56,1042,4,41,0,30,Rainy,Moderate Traffic,Rural Road,Night,61.66373122870098
92,2023-09-08,55.1131230798943,9,78,992,22,24,4,15,Snowy,Moderate Traffic,Highway,Afternoon,55.1131230798943
93,2023-09-08,66.07933470377267,29,57,962,10,40,6,30,Rainy,Heavy Traffic,Urban Road,Evening,66.07933470377267
94,2023-09-08,91.9193776464061,11,44,980,14,6,6,17,Snowy,Light Traffic,Rural Road,Afternoon,91.9193776464061
95,2023-09-08,87.34444421946533,14,63,969,2,5,8,30,Snowy,Light Traffic,Urban Road,Evening,87.34444421946533
96,2023-09-08,38.87549615585461,27,6,947,0,42,8,19,Cloudy,Light Traffic,Rural Road,Morning,38.87549615585461
97,2023-09-08,41.00228701352256,12,89,914,24,36,6,24,Cloudy,Moderate Traffic,Rural Road,Afternoon,41.00228701352256
98,2023-09-08,54.752213261999174,6,46,1057,19,21,0,28,Rainy,Moderate Traffic,Highway,Evening,54.752213261999174
10,2023-09-09,65.85001665194598,21,42,1049,30,39,2,22,Sunny,Moderate Traffic,Highway,Morning,65.85001665194598
11,2023-09-09,88.1223139498798,25,73,1026,13,44,8,20,Sunny,Heavy Traffic,Highway,Morning,88.1223139498798
12,2023-09-09,37.424120933811245,30,6,1098,2,31,1,20,Snowy,Heavy Traffic,Urban Road,Afternoon,37.424120933811245
13,2023-09-09,45.21380413596418,8,71,1039,9,36,3,16,Snowy,Moderate Traffic,Highway,Night,45.21380413596418
14,2023-09-09,52.04437650883273,11,20,975,29,49,4,22,Partly Cloudy,Moderate Traffic,Urban Road,Night,52.04437650883273
15,2023-09-09,46.63883990321558,15,95,1026,26,17,2,28,Partly Cloudy,Light Traffic,Rural Road,Morning,
16,2023-09-09,56.37083566207339,6,70,1012,11,20,1,23,Snowy,Moderate Traffic,Rural Road,Afternoon,56.37083566207339
17,2023-09-09,76.7099286552226,27,100,1025,12,15,2,14,Partly Cloudy,Light Traffic,Highway,Evening,76.7099286552226
18,2023-09-09,83.72539227947895,19,58,943,27,50,4,23,Sunny,Moderate Traffic,Urban Road,Morning,83.72539227947895
19,2023-09-09,88.41214578735014,29,57,1009,15,30,5,12,Partly Cloudy,Heavy Traffic,Rural Road,Night,88.41214578735014
20,2023-09-09,61.02186828583977,10,11,1016,4,40,8,21,Snowy,Moderate Traffic,Rural Road,Afternoon,61.02186828583977
21,2023-09-09,75.40122702523477,19,56,919,27,10,5,11,Partly Cloudy,Light Traffic,Highway,Morning,75.40122702523477
22,2023-09-09,28.714923259341948,22,26,936,20,36,5,26,Rainy,Heavy Traffic,Urban Road,Night,28.714923259341948
23,2023-09-09,56.582957174156824,20,25,918,24,30,8,17,Partly Cloudy,Light Traffic,Urban Road,Afternoon,158.0
24,2023-09-09,84.12482135966715,25,33,1003,10,43,9,27,Sunny,Light Traffic,Urban Road,Morning,84.12482135966715
25,2023-09-09,28.057468655170428,30,80,974,7,13,4,27,Snowy,Moderate Traffic,Rural Road,Afternoon,28.057468655170428
26,2023-09-09,41.811812691470934,20,7,1072,10,5,0,14,Rainy,Light Traffic,Highway,Night,41.811812691470934
27,2023-09-09,68.42594236117527,26,14,1008,25,6,6,28,Sunny,Heavy Traffic,Rural Road,Morning,68.42594236117527
28,2023-09-09,74.38696039811762,12,44,1023,2,45,2,16,Snowy,Moderate Traffic,Highway,Evening,74.38696039811762
29,2023-09-09,59.68769644291396,24,58,1077,29,19,0,16,Snowy,Heavy Traffic,Urban Road,Night,59.68769644291396
30,2023-09-09,33.70495144944578,22,82,972,0,26,9,22,Cloudy,Moderate Traffic,Urban Road,Morning,33.70495144944578
31,2023-09-09,84.12532464167602,29,97,990,26,46,2,26,Cloudy,Light Traffic,Highway,Afternoon,84.12532464167602
32,2023-09-09,80.76083687826787,12,80,1048,5,19,5,21,Cloudy,Light Traffic,Rural Road,Evening,80.76083687826787
33,2023-09-09,56.91500247055112,26,27,1026,23,18,4,23,Partly Cloudy,Heavy Traffic,Rural Road,Morning,56.91500247055112
34,2023-09-09,71.03072512842512,5,84,990,0,49,4,17,Sunny,Heavy Traffic,Highway,Morning,200.0
35,2023-09-09,61.47377294665543,5,2,1069,16,21,0,28,Rainy,Light Traffic,Highway,Night,61.47377294665543
36,2023-09-09,81.99036586336605,29,49,1074,28,14,10,23,Rainy,Light Traffic,Urban Road,Evening,81.99036586336605
37,2023-09-09,49.82801244057999,25,69,900,17,39,4,26,Sunny,Moderate Traffic,Highway,Morning,49.82801244057999
38,2023-09-09,40.22745144260716,24,24,968,5,8,1,23,Cloudy,Light Traffic,Highway,Evening,40.22745144260716
39,2023-09-09,33.037564998075645,17,4,1051,2,19,5,11,Sunny,Moderate Traffic,Highway,Morning,33.037564998075645
40,2023-09-09,88.10151324323635,22,82,1020,10,41,6,25,Cloudy,Light Traffic,Urban Road,Evening,88.10151324323635
41,2023-09-09,37.51990783763481,19,35,1027,8,12,4,19,Rainy,Heavy Traffic,Urban Road,Evening,37.51990783763481
42,2023-09-09,74.46212866393873,18,34,980,17,28,2,21,Rainy,Moderate Traffic,Highway,Morning,74.46212866393873
43,2023-09-09,69.94094158105895,9,48,1057,8,26,8,17,Cloudy,Heavy Traffic,Urban Road,Night,69.94094158105895
44,2023-09-09,34.76143632523093,18,7,903,14,4,2,28,Snowy,Light Traffic,Rural Road,Night,34.76143632523093
45,2023-09-09,62.29886751607651,17,95,968,12,31,5,15,Rainy,Heavy Traffic,Urban Road,Night,117.0
46,2023-09-09,112.16110336901373,26,8,951,13,15,0,23,Cloudy,Moderate Traffic,Highway,Evening,112.16110336901373
47,2023-09-09,45.435710151762315,27,10,1006,0,41,7,20,Snowy,Heavy Traffic,Rural Road,Evening,45.435710151762315
48,2023-09-09,21.71045673095245,27,73,913,24,7,1,15,Sunny,Moderate Traffic,Rural Road,Evening,21.71045673095245
49,2023-09-09,81.9534803601517,15,71,1072,0,29,8,20,Rainy,Heavy Traffic,Highway,Afternoon,81.9534803601517
50,2023-09-09,83.17466445274063,14,61,976,14,17,0,30,Cloudy,Heavy Traffic,Highway,Morning,83.17466445274063
51,2023-09-09,47.42723278005828,9,41,1037,29,2,1,20,Partly Cloudy,Heavy Traffic,Rural Road,Night,47.42723278005828
52,2023-09-09,86.28176093734402,12,49,916,9,50,10,11,Cloudy,Moderate Traffic,Urban Road,Morning,86.28176093734402
53,2023-09-09,39.429779844151,15,95,932,11,6,4,12,Partly Cloudy,Light Traffic,Highway,Morning,39.429779844151
54,2023-09-09,55.23812801598044,12,20,1007,29,6,2,14,Partly Cloudy,Light Traffic,Rural Road,Evening,55.23812801598044
55,2023-09-09,49.85210018220126,13,43,938,27,45,10,29,Partly Cloudy,Moderate Traffic,Highway,Night,49.85210018220126
