Date,Name,Nitrat level,Total Revenue,Environmental Certifications,Complaints or Violations,Environmental Expenditures,Research and Development,Government Subsidies/Incentives,Number of Employees,Temp. higher than average,Product Line,Community Engagement Level,Supplier Diversity,Nitrat level2
2023-09-14,Cummings and Sons,310.10895569529123,519758588.43,Green Business,6,243361.36,59621.95,153825.86,45,No,Electronics,High,Diverse,310.10895569529123
2023-09-14,Johnson Group,98.90503461197629,868306513.87,ISO 14001,10,866547.97,82010.32,462540.13,2397,No,Pharmaceuticals,High,Not Diverse,98.90503461197629
2023-09-14,"Brown, Norton and Reyes",251.07528105820396,886344325.29,ISO 14001,3,880714.01,8182.84,618442.64,4534,Yes,Pharmaceuticals,Low,Not Diverse,251.07528105820396
2023-09-14,Reid Ltd,250.6637622893854,945501631.17,ISO 14001,9,290025.99,58761.58,123089.27,5129,Yes,Consumer Goods,Medium,Not Diverse,250.6637622893854
2023-09-14,Werner-Levy,296.06365047761767,908233987.7,ISO 14001,10,638984.34,83183.03,211099.16,2130,No,Consumer Goods,Medium,Not Diverse,296.06365047761767
2023-09-14,Morrow Ltd,186.81452416544286,305610138.16,LEED,9,308301.11,51532.15,335963.1,6037,Yes,Aerospace,Low,Not Diverse,186.81452416544286
2023-09-14,"Taylor, Jones and Dunn",347.54163251598817,631443141.85,ISO 14001,0,418321.34,47394.94,448505.95,6932,Yes,Pharmaceuticals,Medium,Diverse,347.54163251598817
2023-09-14,Jefferson Inc,101.53989991052907,48158331.46,Green Business,3,41512.55,58043.88,713581.59,560,Yes,Consumer Goods,Medium,Diverse,101.53989991052907
2023-09-14,"Price, Gomez and Willis",105.35142947565475,611844496.36,LEED,8,436560.07,71063.82,391107.52,4603,Yes,Aerospace,Medium,Not Diverse,105.35142947565475
2023-09-14,Lopez and Sons,97.69027308017263,607599778.93,ISO 14001,9,12321.92,64902.29,831946.07,1904,Yes,Aerospace,Medium,Diverse,97.69027308017263
2023-09-14,"Obrien, Bennett and Graham",235.48048181728888,524964298.71,ISO 14001,8,162238.08,24983.5,925012.23,6140,Yes,Aerospace,Medium,Diverse,235.48048181728888
2023-09-14,Salazar-Sandoval,272.6993554004092,731720246.69,ISO 14001,6,948628.95,98334.57,213177.94,2251,No,Electronics,Medium,Not Diverse,272.6993554004092
2023-09-14,"Jackson, Franco and Moody",172.0778483686694,897320551.87,Green Business,10,127601.51,46536.71,526474.84,2835,No,Consumer Goods,Medium,Not Diverse,172.0778483686694
2023-09-14,Gomez-Turner,365.12098008130846,772911290.17,ISO 14001,7,854401.87,91866.67,857303.43,677,No,Automotive,Medium,Not Diverse,365.12098008130846
2023-09-14,Fuller-Douglas,360.35716084585437,702859143.86,ISO 14001,9,80929.58,26930.46,703308.93,4416,Yes,Aerospace,Medium,Diverse,360.35716084585437
2023-09-14,"Mccarthy, Gardner and Carlson",185.4787717044011,576858137.29,Green Business,8,309194.42,8739.12,453484.56,3730,Yes,Electronics,Low,Diverse,185.4787717044011
2023-09-14,Moore-Pierce,355.2475568119534,148055249.24,Green Business,10,910113.51,86065.46,570607.82,9117,Yes,Aerospace,Medium,Diverse,355.2475568119534
2023-09-14,Burns Inc,203.61094449758795,390929867.85,ISO 14001,8,64090.96,8068.49,453411.27,7052,No,Aerospace,Low,Diverse,203.61094449758795
2023-09-14,Johnson Inc,221.4095868756943,716567384.41,ISO 14001,8,680782.72,37870.16,226452.9,4048,Yes,Pharmaceuticals,Low,Not Diverse,221.4095868756943
2023-09-14,"Smith, Sandoval and Wang",217.69489593161228,110110371.42,Green Business,3,208597.63,64017.06,586866.02,5587,Yes,Pharmaceuticals,High,Not Diverse,217.69489593161228
2023-09-14,"Mejia, Edwards and Zimmerman",99.55459263207649,136708338.42,ISO 14001,3,80121.35,87875.22,477421.87,6360,Yes,Automotive,Low,Not Diverse,228.0
2023-09-14,Griffin-Mitchell,99.63866002124263,840316111.18,ISO 14001,9,994609.14,73907.39,387678.3,7720,No,Consumer Goods,High,Diverse,99.63866002124263
2023-09-14,Campos PLC,171.9946788222589,636972925.69,LEED,9,371374.38,39705.31,262938.26,5776,No,Automotive,Low,Not Diverse,171.9946788222589
2023-09-14,"Hunter, Weiss and Hill",98.92555453374636,28946175.49,Green Business,6,459875.32,78384.55,374608.18,599,No,Automotive,Low,Diverse,98.92555453374636
2023-09-14,Sandoval and Sons,100.24390010841881,803018366.28,LEED,0,798440.42,61824.35,765633.05,2111,Yes,Automotive,High,Not Diverse,100.24390010841881
2023-09-14,"Lopez, Ibarra and Rogers",307.6589108981524,459168405.69,ISO 14001,4,744557.16,15734.88,490343.04,7218,No,Consumer Goods,Medium,Diverse,307.6589108981524
2023-09-14,Parker-Adkins,265.0627940056931,896904434.95,Green Business,9,407041.05,66691.67,929104.26,6056,No,Consumer Goods,Low,Diverse,265.0627940056931
2023-09-14,"Smith, Shepard and Walker",98.60792517750878,681082072.59,Green Business,0,827723.56,45331.18,287345.06,7827,Yes,Pharmaceuticals,High,Not Diverse,98.60792517750878
2023-09-14,"Perez, Mckinney and Lopez",189.616956996559,602480368.3,LEED,4,981102.15,49712.79,903104.6,2462,Yes,Consumer Goods,Low,Not Diverse,189.616956996559
2023-09-14,Olson-Hernandez,99.1524445621319,741939536.06,Green Business,8,121147.69,14619.71,358431.02,8728,No,Pharmaceuticals,Medium,Diverse,99.1524445621319
2023-09-14,Gordon Ltd,101.74169565603606,782362388.7,ISO 14001,4,327685.51,59578.27,974487.27,2276,Yes,Aerospace,Low,Diverse,101.74169565603606
2023-09-14,Lopez Ltd,164.3575005688966,440732547.2,LEED,9,326893.03,59448.72,906287.04,8513,Yes,Aerospace,Low,Diverse,164.3575005688966
2023-09-14,Barnes-Wilson,228.28601320444383,622686639.59,ISO 14001,6,74893.0,48543.48,949795.57,9804,No,Electronics,Low,Diverse,228.28601320444383
2023-09-14,Johnson Ltd,103.31576958895425,904393822.82,ISO 14001,10,942965.52,55288.31,914529.36,847,Yes,Automotive,High,Not Diverse,103.31576958895425
2023-09-14,Bradley LLC,104.12787104581483,653936242.68,LEED,1,864476.08,13350.84,454327.71,7998,No,Automotive,Medium,Diverse,104.12787104581483
2023-09-14,Brown-Castillo,97.23238541216439,633714630.86,Green Business,5,131574.26,27127.56,151766.7,1303,No,Consumer Goods,Medium,Not Diverse,97.23238541216439
2023-09-14,"Pearson, Turner and Patterson",101.3052698615673,625368267.36,ISO 14001,5,980520.51,77332.17,787601.23,2882,No,Pharmaceuticals,Low,Diverse,101.3052698615673
2023-09-14,Houston PLC,234.60434192813992,314411378.31,Green Business,5,845354.38,13025.6,444643.04,4778,No,Aerospace,High,Diverse,234.60434192813992
2023-09-14,Brown-Romero,103.83008982104268,210112502.23,ISO 14001,9,585044.27,11507.53,99511.47,2447,Yes,Aerospace,Low,Diverse,103.83008982104268
2023-09-14,Taylor-Spencer,97.29443768936628,955489187.64,Green Business,10,229494.2,48509.3,794930.0,1305,No,Pharmaceuticals,High,Not Diverse,97.29443768936628
2023-09-14,Murphy-Campbell,195.61240995778846,262760228.84,LEED,2,265403.54,32956.24,396097.56,282,No,Pharmaceuticals,Medium,Diverse,195.61240995778846
2023-09-14,Clay-Campbell,339.69009392576186,476934029.42,Green Business,4,860193.54,37100.21,154724.48,3832,Yes,Automotive,High,Diverse,339.69009392576186
2023-09-15,Johnson-Young,384.23145147769054,758100976.52,Green Business,3,850404.58,39284.77,479502.84,8404,Yes,Consumer Goods,Low,Not Diverse,384.23145147769054
2023-09-15,Jackson-Davila,161.5144316849241,356654497.35,ISO 14001,3,260511.4,81064.68,93274.05,742,Yes,Electronics,Medium,Diverse,161.5144316849241
2023-09-15,Nelson Group,289.3837605179164,416889415.24,Green Business,9,251144.18,53572.41,319095.24,8256,Yes,Pharmaceuticals,Low,Not Diverse,289.3837605179164
2023-09-15,Patterson Inc,278.61248757747484,716751593.19,ISO 14001,8,708814.64,61089.08,308756.42,1895,No,Pharmaceuticals,Low,Not Diverse,278.61248757747484
2023-09-15,Fernandez-Wallace,121.40020762796246,775590665.16,ISO 14001,7,889011.07,95648.96,354944.56,9553,Yes,Consumer Goods,Low,Diverse,121.40020762796246
2023-09-15,Campbell LLC,119.72202796048764,894660410.9,LEED,10,332512.12,73757.97,264675.88,6017,Yes,Automotive,Low,Not Diverse,119.72202796048764
2023-09-15,"Collier, Macdonald and Gibson",125.01150687438381,613737554.57,LEED,3,565455.16,28260.01,432532.93,195,Yes,Consumer Goods,Medium,Diverse,125.01150687438381
2023-09-15,"Chang, Martinez and Shea",280.4957988838863,106131416.91,ISO 14001,1,830933.76,75077.03,388915.75,1565,No,Aerospace,Medium,Diverse,280.4957988838863
2023-09-15,Moore-Leonard,213.9534867138669,403557273.71,LEED,7,367292.13,25090.77,70283.34,5035,Yes,Pharmaceuticals,High,Not Diverse,213.9534867138669
2023-09-15,Holt-Davis,152.59693689090184,886026925.87,LEED,5,693690.68,41498.36,676503.37,888,Yes,Electronics,Low,Not Diverse,152.59693689090184
2023-09-15,Bruce Ltd,207.03963604944022,429936425.28,Green Business,3,372550.9,28396.83,384313.49,5156,Yes,Consumer Goods,High,Diverse,207.03963604944022
2023-09-15,"Montoya, Jackson and Crane",143.0312142481676,23748855.3,Green Business,1,161356.78,2475.39,31726.8,1142,Yes,Aerospace,Low,Not Diverse,143.0312142481676
2023-09-15,Horton-Rodriguez,238.67501857931148,765739762.12,Green Business,7,326260.05,26161.37,914172.25,9955,Yes,Electronics,Medium,Not Diverse,238.67501857931148
2023-09-15,Howard PLC,321.0843744142203,670962863.52,LEED,4,423784.54,73051.11,34725.79,325,Yes,Aerospace,High,Not Diverse,321.0843744142203
2023-09-15,"White, Daniel and Mack",240.96129279699065,389180140.78,ISO 14001,7,810953.94,87510.73,713197.48,5746,No,Pharmaceuticals,High,Diverse,240.96129279699065
2023-09-15,"Smith, Vargas and Rose",197.9209168791477,811197423.11,ISO 14001,4,364099.31,16519.29,210817.94,5787,Yes,Consumer Goods,High,Diverse,197.9209168791477
2023-09-15,"Phelps, Romero and Thompson",252.92288733616044,458017754.66,ISO 14001,7,795625.28,12689.12,431887.93,7525,Yes,Aerospace,Low,Diverse,252.92288733616044
2023-09-15,Jenkins Group,293.5025570191079,306529855.54,ISO 14001,10,732438.58,65310.29,382905.91,8278,Yes,Electronics,High,Not Diverse,293.5025570191079
2023-09-15,Johnson-Knox,118.88870869584377,808693318.44,Green Business,3,73863.56,24363.32,682572.75,8878,No,Electronics,Medium,Not Diverse,118.88870869584377
2023-09-15,"Baker, Burns and Lara",243.31038322906144,392323568.26,Green Business,9,817083.99,24891.43,539512.37,8698,No,Automotive,Medium,Not Diverse,243.31038322906144
2023-09-15,"Guerra, Pierce and Phillips",290.02187161403265,865914991.68,ISO 14001,5,684557.07,62962.47,133485.32,6050,No,Consumer Goods,Low,Diverse,290.02187161403265
2023-09-15,"Bradley, Orr and Underwood",255.10787793306875,450105134.9,ISO 14001,0,320660.24,65454.49,294355.73,7096,No,Electronics,Low,Diverse,255.10787793306875
2023-09-15,Wright Inc,122.64965143548825,533768280.69,ISO 14001,1,899974.88,72026.41,865934.61,4127,Yes,Automotive,Low,Diverse,122.64965143548825
2023-09-15,Blevins-Baker,329.09918899349043,199340870.66,LEED,9,142449.92,37041.93,195640.76,6825,Yes,Pharmaceuticals,High,Not Diverse,329.09918899349043
2023-09-15,"Byrd, Cannon and Estrada",320.6602030810337,340397841.03,ISO 14001,5,449892.05,89628.96,120945.8,5660,Yes,Electronics,Medium,Not Diverse,320.6602030810337
2023-09-15,Myers-Brown,250.53615044398623,705835642.32,LEED,1,90134.38,85579.54,897669.75,1368,Yes,Aerospace,Medium,Diverse,250.53615044398623
2023-09-15,Sherman Inc,174.76728751845087,632552187.06,Green Business,7,681187.42,14078.87,796825.09,6458,Yes,Aerospace,Medium,Not Diverse,174.76728751845087
2023-09-15,Dean-Dixon,196.26136000197152,136193304.5,LEED,4,132038.93,57582.38,788209.51,8439,No,Automotive,High,Diverse,196.26136000197152
2023-09-15,"Harris, Smith and Walter",155.6044289280079,738235623.28,LEED,9,169647.05,1803.28,723559.37,153,No,Consumer Goods,Medium,Not Diverse,155.6044289280079
2023-09-15,Wilson-King,236.27558209044432,476353861.32,ISO 14001,0,801482.64,99650.24,456659.79,4917,Yes,Consumer Goods,Low,Not Diverse,236.27558209044432
2023-09-15,"Gay, Bullock and Watson",204.8360772577794,388968476.43,LEED,5,234340.84,35961.64,100689.96,6575,Yes,Pharmaceuticals,Medium,Diverse,204.8360772577794
2023-09-15,Sweeney Group,285.667834260903,397608669.26,LEED,6,915459.77,39203.64,301159.62,6683,No,Automotive,Medium,Not Diverse,285.667834260903
2023-09-15,English-Cordova,239.048335238964,162231355.65,Green Business,8,676791.06,49307.11,945162.81,6038,No,Electronics,High,Diverse,239.048335238964
2023-09-15,Thomas Ltd,153.49061888139192,374340688.47,ISO 14001,3,226658.62,4373.43,864960.18,1237,No,Electronics,Low,Not Diverse,153.49061888139192
2023-09-15,"Small, Thompson and Lawson",271.33274340825574,905627033.04,LEED,3,912286.34,97544.36,621048.53,2602,No,Automotive,High,Diverse,271.33274340825574
2023-09-15,"Lynch, Weber and Powers",198.87625462375584,952800698.91,ISO 14001,4,725296.71,5906.89,282280.71,6616,Yes,Automotive,Medium,Diverse,
2023-09-15,Cummings-Morales,196.13775892892934,373678391.89,ISO 14001,10,629002.41,88924.48,525184.47,5750,No,Consumer Goods,Medium,Diverse,196.13775892892934
2023-09-15,Weaver PLC,197.33146684225235,714773210.84,Green Business,1,499118.48,18279.41,235381.03,6244,No,Consumer Goods,High,Not Diverse,197.33146684225235
2023-09-15,Hess and Sons,176.7931802151752,744674934.38,ISO 14001,6,795390.58,78942.61,660879.26,3745,Yes,Pharmaceuticals,Low,Not Diverse,176.7931802151752
2023-09-15,Rogers Ltd,163.70488925529233,870518890.45,Green Business,6,847092.52,57729.84,103422.54,4240,No,Consumer Goods,High,Not Diverse,163.70488925529233
2023-09-15,"Martinez, Torres and Stafford",121.8327702359972,557695598.5,Green Business,0,570524.07,27445.41,15502.97,6037,No,Automotive,Medium,Not Diverse,121.8327702359972
2023-09-15,"Perez, Kelly and Ross",321.5529768553124,860356036.89,ISO 14001,9,114600.83,29715.1,434546.65,891,No,Pharmaceuticals,Low,Not Diverse,321.5529768553124
2023-09-15,Mcguire and Sons,142.45071366591444,542026988.13,Green Business,10,850861.21,89848.64,680677.94,6229,Yes,Pharmaceuticals,Low,Not Diverse,142.45071366591444
2023-09-15,Cole-Smith,236.21433006712235,36199111.39,ISO 14001,6,93196.25,9135.14,369521.13,7415,Yes,Consumer Goods,High,Diverse,236.21433006712235
2023-09-15,"Wright, Gill and Harris",118.40646426703208,260274255.65,ISO 14001,0,321536.47,31371.45,323398.03,6533,No,Pharmaceuticals,High,Diverse,118.40646426703208
2023-09-15,Moss PLC,126.6278791238426,184980454.24,Green Business,6,927082.07,96896.92,873580.83,9834,No,Consumer Goods,Medium,Not Diverse,126.6278791238426
2023-09-15,Thomas and Sons,126.61838311108008,911520646.39,ISO 14001,3,29830.32,86058.9,756753.26,5366,No,Electronics,High,Not Diverse,126.61838311108008
2023-09-15,"Holmes, Hall and Holland",191.72322587446413,367562523.8,Green Business,1,811260.72,26634.16,435550.64,5267,Yes,Pharmaceuticals,Medium,Diverse,191.72322587446413
2023-09-15,Kelley Group,233.3039905404653,117473214.08,ISO 14001,8,219516.34,12980.99,380831.62,4942,No,Aerospace,Medium,Not Diverse,233.3039905404653
2023-09-15,"Goodwin, Smith and Sims",124.14099770955066,747664110.29,ISO 14001,7,166911.25,23472.53,434392.6,982,Yes,Consumer Goods,Medium,Not Diverse,124.14099770955066
2023-09-15,Graham-Garcia,123.73072902370095,795842967.04,Green Business,4,777875.51,97431.36,766429.47,5837,No,Pharmaceuticals,High,Diverse,123.73072902370095
2023-09-15,"Summers, Hayes and Schultz",125.83255270275139,589196038.98,LEED,2,863571.87,90107.95,24312.31,4706,No,Electronics,High,Diverse,
2023-09-15,Harrell Ltd,127.351616504146,430239387.13,Green Business,9,967582.49,42962.04,729497.04,5508,No,Electronics,Medium,Diverse,127.351616504146
2023-09-15,Campbell-Durham,174.17155877878542,712538098.59,Green Business,5,990804.19,99174.86,516068.06,9817,Yes,Pharmaceuticals,Low,Not Diverse,174.17155877878542
2023-09-15,Pennington-Garcia,171.0485128090484,340150024.99,ISO 14001,2,851367.44,27912.8,752028.08,3414,Yes,Consumer Goods,High,Diverse,171.0485128090484
2023-09-15,Solis LLC,215.17725215561103,301024739.64,LEED,9,504301.31,78603.88,161951.62,4553,No,Aerospace,Medium,Not Diverse,215.17725215561103
2023-09-15,Flores-Weber,312.978806197354,679455014.13,ISO 14001,6,815051.82,13974.74,603218.48,4248,Yes,Pharmaceuticals,Low,Diverse,312.978806197354
2023-09-15,Haynes Group,127.88866285395724,781475785.59,LEED,7,195565.83,35538.38,250668.5,6262,Yes,Consumer Goods,Medium,Diverse,127.88866285395724
2023-09-15,"Gonzalez, Perry and Diaz",226.21139138385237,106411804.18,ISO 14001,10,784164.04,53743.77,91723.55,9999,No,Aerospace,Low,Diverse,226.21139138385237
2023-09-15,"Miller, Matthews and Williams",182.91588978048026,592037182.73,Green Business,7,162151.64,76559.55,332986.3,7095,No,Pharmaceuticals,Low,Not Diverse,182.91588978048026
2023-09-15,Black-Decker,159.27439563049535,811667802.09,ISO 14001,6,806249.84,6861.5,325584.91,2895,No,Consumer Goods,Medium,Diverse,159.27439563049535
2023-09-15,"Maynard, Miller and Hansen",120.30182746857167,822777475.86,LEED,8,211332.76,86294.84,239069.68,1990,Yes,Pharmaceuticals,Medium,Diverse,120.30182746857167
2023-09-15,"Porter, Bennett and Kidd",179.9385135300243,575558962.01,ISO 14001,8,646699.59,55850.16,576852.96,2192,No,Consumer Goods,Low,Diverse,179.9385135300243
2023-09-15,"Oliver, Aguilar and Santiago",178.86721075485383,607940274.73,Green Business,8,505431.15,45767.96,644103.85,8320,Yes,Pharmaceuticals,Medium,Not Diverse,178.86721075485383
2023-09-15,Hess and Sons,253.62684966626836,867985821.94,LEED,8,990167.05,82427.67,230932.53,1248,Yes,Aerospace,High,Not Diverse,253.62684966626836
2023-09-15,Stanley and Sons,123.00503476606588,54709881.57,Green Business,4,215454.01,87047.51,181573.19,4744,No,Pharmaceuticals,Low,Diverse,123.00503476606588
2023-09-15,"Chen, Hart and Jones",135.69441276116467,438749492.32,Green Business,6,761282.14,3558.38,65890.1,866,Yes,Electronics,Low,Diverse,135.69441276116467
2023-09-15,"Fleming, Hebert and Miller",302.043579692946,370706726.11,ISO 14001,4,672234.73,60207.99,324243.91,4156,No,Electronics,Low,Diverse,302.043579692946
2023-09-15,Moore-White,119.96739318982196,3157742.92,LEED,3,576730.78,90347.55,774217.29,4295,Yes,Automotive,Low,Diverse,119.96739318982196
2023-09-15,"Miller, Lowe and Smith",283.76506331110306,545634791.7,LEED,8,890170.35,52971.22,51443.46,3989,No,Pharmaceuticals,Low,Diverse,283.76506331110306
2023-09-15,"Whitaker, Castillo and Ortiz",186.44598446035738,25197736.59,Green Business,3,897287.44,85731.34,31269.46,8547,No,Aerospace,High,Not Diverse,186.44598446035738
2023-09-15,Schmitt-Obrien,195.5398129839578,71356605.41,ISO 14001,3,325791.97,83663.91,755457.26,7076,Yes,Consumer Goods,High,Diverse,195.5398129839578
2023-09-15,Hensley PLC,119.49204441975598,926463928.23,ISO 14001,2,443642.03,4253.39,109870.62,4190,Yes,Automotive,Low,Diverse,119.49204441975598
2023-09-15,Mahoney-Young,120.04005696835009,989812029.03,ISO 14001,9,360701.54,71256.0,213786.82,9108,Yes,Electronics,Medium,Not Diverse,120.04005696835009
2023-09-15,Howard and Sons,120.40336044755931,558370593.41,LEED,3,140080.84,22520.89,939282.17,935,Yes,Consumer Goods,High,Not Diverse,120.40336044755931
2023-09-15,"Cox, Hudson and Garcia",145.43335295559206,119255071.76,LEED,8,720511.33,27420.91,40972.72,4977,Yes,Automotive,Low,Diverse,145.43335295559206
2023-09-15,Fox-Tyler,202.8452121981766,300324473.37,Green Business,6,558814.91,51472.4,394375.09,4853,No,Consumer Goods,Medium,Not Diverse,202.8452121981766
2023-09-15,Wood-Cole,212.38007755356347,406717214.15,LEED,2,38808.08,62007.77,834644.2,7530,No,Electronics,Low,Diverse,212.38007755356347
2023-09-15,Long PLC,118.13095007945594,773408633.76,ISO 14001,8,621910.53,53837.04,823303.95,3971,Yes,Pharmaceuticals,Medium,Not Diverse,118.13095007945594
